0.0,0.0,32.0,0.0,36.0,0.0,11.7,0.0,3345.0,3345.0,40.3,40.3,1556.0,0.0,3.7,0.0,0.01,0.0,3.31,0.0,4.0,4.0,58.9,0.0,163.57,163.57,5.8,5.8,99.2,99.2,11.0,0.0,115171.0,0.0,0.1,0.1,23.1,23.1,7.3,7.3,1.0,1.0,87.01,0.0,61.8,61.8,69689.0,69689.0,2489.0,0.0,34.0,0.0,33.3,33.3,10166.0,0.0,89.5,89.5,1.5,0.0,0.822,0.822,24.9,0.0,325.0,325.0,-5.35,0.0,819.0,819.0,73.2,0.0,21.6,0.0,58.0,58.0,14.031186215850756,14.031186215850756,51.0,51.0,3.1,3.1
1.1034378113e-312,1.12465776944e-312,55.0,55.0,41.9,41.9,2.0,0.0,3711.0,3711.0,32.2,32.2,1146.0,0.0,4.4,4.4,1.37,1.37,4.48,0.0,8.5,8.5,64.6,64.6,193.94,193.94,10.0,0.0,88.1,88.1,93.5,93.5,75667.0,75667.0,0.0,0.0,32.1,32.1,2.5,2.5,0.098,0.098,62.52,0.0,0.2,0.0,783.0,783.0,7458.0,7458.0,64.0,0.0,32.9,32.9,8538.0,8538.0,82.5,82.5,2.04,0.0,0.838,0.838,24.8,0.0,335.0,335.0,9.9,0.0,635.0,635.0,78.6,78.6,2.3,0.0,28.0,0.0,12.0,0.0,19.3,0.0,2.1,2.1
0.0,0.0,298.0,0.0,33.1,0.0,10.4,0.0,3382.0,3382.0,45.3,45.3,2403.0,0.0,4.1,0.0,-0.21,0.0,7.39,7.39,37.1,37.1,57.7,0.0,255.26,255.26,3.8,3.8,92.5,92.5,2.85,0.0,6826.0,6826.0,0.0,0.0,24.9,24.9,0.8,0.0,0.028,0.028,36.73,0.0,93.0,93.0,112.0,0.0,10758.0,0.0,71.0,0.0,54.9,54.9,18117.0,0.0,75.9,75.9,1.34,0.0,0.887,0.887,29.9,29.9,107.0,0.0,15.4,0.0,1884.0,0.0,81.1,81.1,3.6,0.0,40.0,0.0,15.0,15.0,78.7,78.7,1.9432730999712502,0.0
1.14587772735e-312,0.0,43.0,0.0,45.4,45.4,6.5,6.5,3157.0,3157.0,29.3,0.0,1101.0,0.0,4.9,4.9,1.23,1.23,6.07,6.07,35.4,35.4,64.7,64.7,111.87,111.87,14.2,0.0,78.9,78.9,0.01,0.0,7521.0,7521.0,0.0,0.0,28.9,28.9,28.4,28.4,0.27,0.27,48.35,0.0,88.9,88.9,13494.0,0.0,3104.0,3104.0,73.0,0.0,24.0,0.0,8326.0,8326.0,71.3,71.3,2.08,0.0,0.758,0.758,26.0,26.0,166.0,166.0,21.0,0.0,231.0,0.0,76.0,76.0,5.3,0.0,21.0,0.0,14.0,14.0,58.6,58.6,1.9884117872504536,0.0
0.0,0.0,128.0,0.0,32.8,0.0,12.3,0.0,3480.0,3480.0,44.6,44.6,3285.0,0.0,4.9,4.9,-0.39,0.0,7.9,7.9,8.0,8.0,65.3,65.3,205.04,205.04,3.7,3.7,80.5,80.5,0.4,0.0,7868.0,7868.0,0.6,0.6,20.8,20.8,0.9,0.0,0.021,0.021,150.39,0.0,84.3,84.3,-7699.413367624686,0.0,9935.0,9935.0,72.0,0.0,25.7,0.0,22413.0,0.0,74.1,74.1,1.4,0.0,0.866,0.866,31.0,31.0,111.0,0.0,15.15,0.0,2821.0,2821.0,81.6,81.6,7.2,0.0,33.0,0.0,12.260578719866519,0.0,91.1,91.1,1.9588099863758177,0.0
0.0,0.0,33.0,0.0,31.4,0.0,10.2,0.0,3420.0,3420.0,43.2,43.2,3241.0,0.0,5.1,5.1,0.36,0.0,8.01,8.01,2.0,0.0,72.3,72.3,29.05,29.05,3.2,3.2,51.019419800264814,0.0,0.1,0.0,63476.0,63476.0,22.9,22.9,4.7,4.7,0.6,0.0,0.00068,0.0,241.58,0.0,23.172626711853987,0.0,3724.7698125079332,3724.7698125079332,19986.0,0.0,33.0,0.0,28.5,0.0,31947.0,0.0,95.4,95.4,0.84,0.0,0.925,0.925,29.0,29.0,105.0,0.0,11.5,0.0,1762.0,0.0,83.3,83.3,21.2,0.0,69.0,69.0,12.0,0.0,48.0,48.0,2.8,2.8
0.0,0.0,30.0,0.0,37.9,37.9,0.8,0.0,2884.0,2884.0,31.1,31.1,335.0,0.0,3.6,0.0,1.05,0.0,6.3,6.3,136.0,0.0,65.8,65.8,14.82,14.82,23.9,23.9,70.1,70.1,86.7,86.7,135081.0,0.0,0.8,0.8,6.9,6.9,0.4,0.0,0.00068,0.0,49.58413398606092,0.0,10.72,0.0,2389.0,0.0,2449.0,0.0,96.0,96.0,35.4,35.4,3870.0,0.0,71.6,71.6,2.27,2.27,0.705,0.0,20.0,0.0,93.0,93.0,25.85,25.85,181.0,0.0,71.3,0.0,2.6,0.0,11.0,0.0,12.0,0.0,8.3,8.3,2.0979202203725413,2.0979202203725413
0.0,0.0,60.0,60.0,30.2,0.0,11.6,0.0,3537.0,3537.0,41.9,41.9,2022.0,0.0,4.6,4.6,-0.17,0.0,6.85,6.85,8.0,8.0,67.8,67.8,205.39,205.39,4.4,4.4,93.0,93.0,0.02,0.0,21130.0,0.0,0.0,0.0,23.1,23.1,0.7,0.0,0.03,0.03,130.98,0.0,94.3,94.3,470.0,470.0,9358.0,9358.0,50.0,0.0,39.6,39.6,15764.0,0.0,90.6,90.6,1.38,0.0,0.876,0.876,27.0,27.0,181.0,181.0,7.85,0.0,1364.0,0.0,78.3,78.3,9.3,9.3,43.0,43.0,13.0,0.0,78.1,78.1,2.1,2.1
0.0,0.0,72.0,72.0,42.3,42.3,9.8,9.8,3307.0,3307.0,32.4,32.4,2217.0,0.0,5.5,5.5,0.94,0.0,6.95,6.95,-44.97573418426438,0.0,52.2,0.0,195.08,195.08,9.3,9.3,97.9,97.9,0.9,0.0,28010.0,0.0,0.0,0.0,28.3,28.3,5.3,5.3,1.2,1.2,51.51,0.0,77.0,77.0,10720.0,0.0,7466.0,7466.0,65.0,0.0,34.0,34.0,8476.0,8476.0,74.1,74.1,2.23,2.23,0.842,0.842,33.2,33.2,230.0,230.0,14.8,0.0,341.0,341.0,76.6,76.6,8.1,0.0,31.281060002634995,0.0,16.0,16.0,79.7,79.7,1.960928190029151,0.0
0.0,0.0,68.0,68.0,41.1,41.1,0.9,0.0,2845.0,0.0,29.2,0.0,1033.0,0.0,4.7,4.7,1.35,1.35,7.19,7.19,329.21600915349677,329.21600915349677,74.0,74.0,25.28,25.28,8.6,8.6,47.1,0.0,63.5,63.5,15354.0,0.0,19.8,19.8,15.6,0.0,2.1,0.0,2.513461288526477,2.513461288526477,103.34,0.0,9.2,9.2,15604.0,0.0,2665.0,2665.0,96.0,96.0,29.5,0.0,10402.0,0.0,75.5,75.5,1.97,0.0,0.803,0.803,25.0,0.0,212.0,212.0,25.4,25.4,1135.0,0.0,74.7,74.7,5.8,0.0,31.072173942099127,0.0,10.0,0.0,50.9,50.9,2.307393023815913,2.307393023815913
