Nicaragua,83.0,1,46.2,1,5.2,0,2582.0,0,27.3,0,491.0,0,4.3,0,1.07,0,3.6,0,193.4203896861462,1,57.7,0,85.16,0,16.6,1,49.2,0,0.0,0,27.0,0,0.0,0,23.7,1,7.2,1,-0.4026539295002234,0,56.97052811619568,0,84.6,1,5582.684101857856,1,1506.0,0,70.0,0,20.883424115581494,0,1905.0,0,25.3,0,2.35,1,0.667,0,20.6,0,332.0,1,24.90,1,21.0,0,75.0,1,4.7,0,44.914863238409566,1,13.0,0,14.9,0,2.1872489815611473,1
Zimbabwe,77.0,1,50.3,1,4.8,0,1908.0,0,20.5,0,180.0,0,6.1,1,2.28,1,3.16,0,848.0,1,40.4,0,31.9,0,54.6,1,81.1,1,0.7,0,232.0,0,0.0,0,15.5,0,7.5,1,0.0014,0,96.58168966242357,1,87.0,1,4689.797964037891,1,833.3666790569805,0,88.0,1,21.0,0,1466.0,0,28.0,0,3.46,1,0.593,0,19.9,0,127.0,0,21.00,0,71.0,0,60.7,0,23.6,1,41.75199404000861,1,7.0,0,15.2,0,2.007039682304042,0
Luxembourg,22.1,0,34.2,0,13.0,1,3465.0,1,39.5,1,6212.0,1,4.0,0,1.27,1,8.68,1,37.5,1,75.9,1,255.3,1,2.8,0,66.41541493404401,1,2.3,0,2000.0,0,0.0,0,22.6,1,0.2,0,0.0047,0,154.26,1,72.4,1,101758.86790244526,1,32103.0,1,39.0,0,31.0,1,117182.0,1,89.3,1,1.37,0,0.93,1,31.1,1,83.0,0,08.65,0,3554.0,1,82.4,1,8.6,1,50.0,1,18.0,1,141.7,1,2.0625380248456846,1
Albania,66.0,1,30.8,0,7.5,1,3360.0,1,34.3,1,896.0,1,4.0,0,0.13,0,6.08,1,350.43520327806084,1,66.5,1,303.72,1,9.7,0,86.9,1,58.8,1,390.0,0,0.0,0,21.7,1,2.1,0,0.8892637641075574,1,45.25,0,17.0,0,5687.0,1,3709.0,1,50.0,0,35.0,1,5181.0,0,73.7,1,1.58,0,0.796,1,24.0,0,164.0,1,11.40,0,216.0,0,78.0,1,3.7,0,39.58473218258514,0,14.0,1,38.2,1,2.0222358961969373,0
Cambodia,57.0,1,37.9,1,6.7,1,2492.0,0,26.4,0,265.0,0,1.9,0,1.49,1,3.1,0,43.339383784704154,1,57.8,0,3.47,0,26.6,1,53.1,0,2.0,0,4668.379610402131,1,97.9,1,3.9,0,1.8,0,-1.653921437016363,0,86.31109961911085,0,1.0,0,10507.121058914316,1,-1559.231872100223,0,96.0,1,42.3,1,1513.0,0,32.8,0,2.45,1,0.593,0,21.0,0,220.0,1,26.80,1,34.0,0,70.1,0,5.5,0,42.43325130182323,1,14.0,1,13.9,0,2.050373866410105,1
Mozambique,72.0,1,54.0,1,2.4,0,2103.0,0,17.0,0,107.0,0,6.5,1,2.86,1,3.51,0,246.0,1,48.6,0,4.79,0,74.2,1,26.0,0,18.9,1,13137.590831298628,1,0.0,0,7.2,0,3.5,1,-0.6220751235941719,0,62.73998490513412,0,56.1,0,-5789.669055207138,0,550.0,0,86.0,1,29.4,0,449.0,0,19.2,0,4.71,1,0.446,0,18.7,0,63.0,0,23.80,1,20.0,0,58.1,0,23.2,1,40.93608611428026,0,16.0,1,5.6,0,1.895018433301571,0
Zambia,45.0,0,57.1,1,4.8,0,2002.0,0,16.9,0,177.0,0,1.3,0,2.97,1,4.86,0,251.15947525704433,1,53.6,0,9.71,0,61.7,1,52.3,0,1.0,0,28984.09809053241,1,0.0,0,8.1,0,5.4,1,0.3106518876993327,1,94.00112402267854,1,95.5,1,3301.9073741529137,1,596.0,0,95.0,1,19.9,0,985.0,0,24.4,0,4.5,1,0.565,0,18.7,0,123.0,0,21.40,0,44.0,0,62.5,0,14.4,1,39.232717481756126,0,8.0,0,11.9,0,1.9596317778384738,0
Honduras,38.0,0,48.2,1,4.0,0,2673.0,0,24.4,0,412.0,0,6.0,1,1.63,1,5.36,0,1235.0,1,60.2,0,91.33,0,16.8,1,66.3,1,0.3,0,102.0,0,0.1,1,21.4,1,36.3,1,0.49895372146747796,1,38.55098833458749,0,88.0,1,-27691.683797787206,0,2420.0,0,83.4959383226675,1,17.026964494064543,0,2406.0,0,29.0,0,2.39,1,0.621,0,21.2,0,237.0,1,23.50,1,37.0,0,71.9,0,2.6,0,34.80962601857836,0,11.261953570159598,0,24.7,0,2.1822425233615044,1
Kyrgyzstan,112.0,1,29.0,0,6.2,0,2729.0,0,27.3,0,268.0,0,6.1,1,1.44,1,4.21,0,329.6827517189962,1,55.52181950971543,0,210.92,1,18.3,1,92.5,1,85.0,1,1455.0,0,0.0,0,16.6,0,2.2,0,0.0027,0,48.12,0,14.2,0,104.0,0,162.0,0,72.0,0,31.4,1,1186.0,0,35.4,0,3.0,1,0.692,0,21.8,0,161.0,1,02.10,0,76.0,0,74.2,0,8.3,0,41.83986821116281,1,14.0,1,39.0,1,1.9336549815629716,0
North Macedonia,73.0,1,33.0,0,6.82799662385053,1,3072.0,1,39.0,1,1065.0,1,3.3,0,0.08,0,5.89,1,269.2829923614556,1,71.1,1,157.93,1,6.1,0,85.78835850111496,1,33.3,1,24115.338237346194,1,0.0,0,22.4,1,1.2,0,0.00068,0,37.2,0,70.7,1,39394.626979113,1,2418.0,0,76.0,0,41.53501416370103,1,5886.0,1,75.6,1,1.3,0,0.77,1,26.0,1,105.0,0,09.80,0,540.0,1,74.8,1,7.2,0,35.81373132978933,0,14.0,1,35.4,0,2.0416878439558994,0
Cameroon,24.0,0,46.6,1,8.9,1,2733.0,0,18.5,0,138.0,0,3.1,0,2.56,1,2.77,0,389.0,1,52.4,0,15.27,0,74.8,1,26.1,0,30.0,1,13279.455850885337,1,0.0,0,11.4,0,1.4,0,0.412012092467128,1,109.20260590568898,1,73.0,1,2596.0,0,785.0,0,96.0,1,12.8,0,1502.0,0,20.5,0,4.44,1,0.576,0,19.0,0,124.0,0,24.60,1,86.0,0,62.4,0,15.9,1,40.41292618229588,0,10.0,0,14.4,0,2.123323231040894,1
Yemen,21.0,0,36.7,1,0.1,0,2154.0,0,18.21455502894711,0,117.90366311232128,0,5.2,1,2.33,1,1.95,0,1294.0,1,52.16209194093227,0,43.97,0,58.4,1,13.7,0,97.2,1,-2116.36842425706,0,0.0,0,17.1,0,6.8,1,0.2605026678947979,1,95.74375902687859,1,0.01,0,2080.0,0,3016.651832857311,1,98.0,1,27.3,0,937.0,0,22.9,0,3.61,1,0.455,0,23.0,0,53.0,0,23.85,1,35.0,0,66.6,0,7.1,0,43.85271274844463,1,7.0,0,14.7,0,2.109247878414975,1
Iran,2.0,0,40.9,1,1.0,0,3087.0,1,31.7,1,1115.0,1,4.0,0,1.04,0,2.2,0,1.9,0,51.1,0,46.69,0,13.9,0,36.8,0,99.4,1,102691.0,1,0.0,0,25.8,1,2.5,1,0.064,1,98.89470509366583,1,0.95,0,29617.0,1,7587.0,1,78.0,0,21.5,0,11183.0,1,88.8,1,2.14,0,0.774,1,23.8,0,228.0,1,17.25,0,863.0,1,77.3,1,5.1,0,37.01829832029543,0,12.0,0,23.1,0,2.3,1
Azerbaijan,22.0,0,33.7,0,0.8,0,3149.0,1,32.6,1,507.0,0,2.5,0,0.98,0,2.68,0,725.0,1,65.4,1,152.07,1,20.4,1,98.4,1,97.3,1,542.0,0,0.0,0,19.9,0,2.3,0,0.049,1,66.75813998292773,0,3.1,0,69648.0,1,2118.0,0,36.0,0,28.7,0,4202.0,0,75.3,1,1.7,0,0.745,0,23.7,0,208.0,1,11.95,0,174.0,0,71.4,0,4.0,0,43.15064915797784,1,14.0,1,15.9,0,2.397375857353752,1
Moldova,70.0,1,26.0,0,15.2,1,2383.0,0,37.7,1,827.0,0,6.7,1,-0.24,0,5.78,1,136.31273045818938,1,59.1,0,155.18,1,14.4,0,95.8,1,0.4,0,20529.712282311913,1,-16.320985598174524,0,18.9,0,4.1,1,0.013,0,114.01,1,95.3,1,-12149.088531767396,0,1883.0,0,21.0,0,25.3,0,2954.0,0,100.7,1,1.28,0,0.767,1,25.8,1,182.0,1,09.45,0,211.0,0,73.3,0,12.2,1,50.92159090940983,1,14.0,1,22.7,0,1.8660874190487475,0
namibia,64.0,1,59.1,1,9.8,1,2469.0,0,21.8,0,874.0,0,8.4,1,2.12,1,6.52,1,357.8533763263975,1,58.7,0,73.05,0,42.4,1,56.7,0,0.4,0,106.0,0,0.0,0,17.2,0,11.9,1,0.00068,0,96.44563138874929,1,90.0,1,-16378.747905751341,0,2449.650731645761,0,92.0,1,25.6,0,4215.0,0,36.9,0,3.29,1,0.615,0,29.2,1,295.0,1,19.95,0,205.0,0,64.6,0,13.5,1,34.6036708544496,0,7.0,0,34.0,0,2.072047264934561,1
Bolivia,33.0,0,43.6,1,4.8,0,2412.0,0,25.3,0,573.0,0,7.3,1,1.47,1,5.08,0,215.15962540727037,1,42.3,0,46.04,0,26.0,1,67.5,1,0.0,0,1578.0,0,0.0,0,20.2,0,6.2,1,0.0034,0,64.69691243888354,0,89.0,1,2681.0,0,4071.0,1,89.0,1,32.1,1,3133.0,0,40.1,0,2.65,1,0.692,0,24.1,0,164.0,1,21.55,1,38.0,0,72.1,0,6.8,0,37.56751901139823,0,14.0,1,50.0,1,1.9839410041781889,0
Uganda,24.0,0,42.7,1,9.5,1,1981.0,0,15.7,0,95.0,0,2.6,0,3.23,1,4.94,0,143.0,1,59.7,0,37.27,0,45.8,1,36.1,0,14.0,1,288.0,0,0.0,0,5.3,0,9.7,1,-0.7461526191269794,0,60.57914372442684,0,88.6,1,1252.1342621521617,0,426.0,0,93.0,1,24.7,0,846.0,0,22.2,0,4.7,1,0.525,0,18.2,0,124.0,0,22.80,1,53.0,0,66.7,0,10.4,1,43.38437624961411,1,12.0,0,11.7,0,1.9069834543502007,0
Senegal,42.0,0,38.1,1,0.7,0,2545.0,0,19.4,0,153.0,0,4.8,1,2.77,1,5.67,0,218.3963930701342,1,56.3,0,16.86,0,45.3,1,21.5,0,97.2,1,3555.6446544911596,1,0.3,1,8.8,0,0.3,0,-0.3214829971347992,0,75.55665603629143,0,4.2,0,39237.10708172535,1,686.0,0,96.0,1,14.3,0,1458.0,0,27.8,0,4.49,1,0.511,0,22.2,0,68.0,0,27.85,1,54.0,0,68.6,0,11.0,1,38.85802060285885,0,13.0,0,17.7,0,2.09027225695679,1
Armenia,102.0,1,25.2,0,5.5,0,2997.0,1,36.6,1,1356.0,1,2.3,0,0.15,0,5.35,0,359.1939608880052,1,67.7,1,209.03,1,11.8,0,98.9,1,0.03,0,396.0,0,0.0,0,20.2,0,1.8,0,0.00068,0,74.53736796410652,0,97.9,1,19474.74894041248,1,1787.0,0,79.0,0,32.0,1,4266.0,0,73.2,1,1.76,0,0.759,1,26.3,1,74.0,0,07.15,0,396.0,1,76.0,1,2.7,0,39.00581578115653,0,14.0,1,27.7,0,1.864814090779174,0
Myanmar,17.0,0,30.7,0,4.8,0,2673.0,0,30.22080110683233,1,229.0,0,2.2,0,0.9,0,3.04,0,271.4465692008845,1,53.6,0,31.48,0,44.7,1,58.2,0,-8.137500945344101,0,3660.0,1,89.9,1,7.290871204363798,0,2.3,0,-1.3537341584304254,0,111.30897435422509,1,6.2,0,138.0,0,691.0,0,96.0,1,66.9,1,1292.0,0,30.4,0,2.12,0,0.585,0,20.5,0,171.0,1,13.05,0,18.0,0,69.1,0,3.0,0,46.08032927403545,1,7.0,0,10.7,0,2.0716008166874365,1
Syria,24.0,0,37.5,1,0.3,0,2726.0852545343,0,23.5,0,1112.2789409947231,1,5.1,1,0.2,0,1.43,0,3753.0,1,66.62464164253558,1,111.43,1,21.5,1,39.0,0,86.0,1,1138.0,0,0.9823527480379006,1,27.8,1,0.9,0,0.00068,0,117.51332795281797,1,10.0,0,1544.0,0,96.0,0,89.0,1,36.1450782126606,1,890.0,0,29.3,0,2.73,1,0.577,0,26.3,1,60.0,0,17.75,0,40.0,0,72.7,0,2.1,0,48.855725637095446,1,10.0,0,21.2,0,2.279493989290776,1
Gabon,35.0,0,38.0,1,11.5,1,2633.0,0,21.0,0,401.0,0,2.7,0,2.17,1,3.54,0,-70.92052194141695,0,56.3,0,30.16,0,42.5,1,60.6,0,10.0,1,-4138.665827623394,0,-1.9081076049030194,0,15.0,0,8.865784486345092,1,0.8384230676918012,1,75.72983040877375,0,88.0,1,78388.0,1,3246.0,1,81.05083080091,1,15.526855864506945,0,6789.0,1,44.4,0,3.87,1,0.706,0,20.4,0,241.0,1,25.05,1,85.0,0,66.5,0,13.1,1,42.996135805966404,1,13.0,0,46.0,1,2.3021735035153092,1
Bosnia and Herzegovina,23.0,0,33.0,0,6.4,1,3307.0,1,43.3,1,1297.0,1,4.160255347945162,0,-0.22,0,4.84,0,305.2239472570195,1,61.9,1,174.03,1,5.9,0,86.0,1,50.7,1,43007.640903481355,1,-0.7259756433329194,0,17.9,0,1.2,0,0.0034,0,44.85,0,45.94,0,6821.462644720392,1,3949.0,1,75.0,0,46.6,1,6035.0,1,70.9,1,1.24,0,0.78,1,27.1,1,83.0,0,09.85,0,474.0,1,76.8,1,8.3,0,35.77416628566092,0,14.0,1,21.4,0,2.003250092477479,0
Barbados,100.0,1,39.112989264185686,1,9.6,1,2956.0,1,39.5,1,1080.0,1,4.7,1,0.24,0,6.144601694006602,1,3.71106282032801,0,64.7,1,110.48,0,12.7,0,98.5,1,1.5,0,-291.4401508393639,0,0.0,0,23.1,1,9.8,1,0.00068,0,105.71,1,74.0,1,3546.0,1,6500.0,1,60.851010238048325,0,10.2,0,15449.0,1,83.1,1,1.63,0,0.79,1,31.8,1,296.0,1,26.00,1,542.0,1,76.0,1,0.3,0,31.75574099007636,0,12.832319880906217,0,88.7,1,2.0966019498417316,1
Montenegro,151.0,1,36.8,1,8.0,1,3500.0,1,39.6,1,1769.0,1,5.29431719733115,1,0.04,0,5.77,0,114.26515156291038,1,60.5,0,349.21,1,2.3,0,93.9,1,19.1,1,11646.194335413427,1,0.0,0,23.3,1,2.9,1,-1.0814159068622136,0,64.44,0,78.8,1,-3195.053943293926,0,6387.0,1,71.0,0,38.7,1,7626.0,1,80.4,1,1.75,0,0.832,1,28.6,1,172.0,1,10.55,0,1006.0,1,75.9,1,16.2,1,37.88755505361496,0,14.0,1,56.2597920944454,1,1.893239088996691,0
Madagascar,41.0,0,42.6,1,1.9,0,1938.0,0,20.3,0,68.0,0,2.8,0,2.67,1,5.7,0,216.75224965506874,1,56.6,0,24.84,0,50.6,1,49.4,0,10.0,1,119.0,0,0.0,0,5.3,0,2.6562240768645164,1,0.00068,0,41.4,0,85.0,1,-44333.865005428466,0,376.0,0,93.0,1,46.7,1,470.0,0,8.7,0,3.98,1,0.501,0,18.4,0,102.0,0,22.65,1,15.0,0,65.3,0,9.2,1,40.09912008191833,0,13.0,0,17.6,0,1.7904276831559285,0
Algeria,2.0,0,27.6,0,0.9,0,3322.0,1,28.9,0,741.0,0,4.3,0,1.67,1,3.77,0,277.66495919373835,1,46.2,0,141.53,1,23.3,1,19.5,0,99.0,1,3955.0,1,0.0,0,27.4,1,1.3,0,1.2452921620918271,1,66.45724698712507,0,0.01,0,24959.0,1,1777.0,0,95.0,1,22.2,0,3368.0,0,59.6,0,2.94,1,0.745,0,28.2,1,153.0,1,22.50,1,176.0,0,77.1,1,2.6,0,37.42599726091663,0,13.0,0,18.4,0,2.2096346587699416,1
Mali,26.0,0,36.1,0,1.3,0,2873.0,0,16.1,0,84.0,0,3.1,0,2.99,1,3.93,0,164.0,1,58.1,0,98.68,0,94.0,1,13.6,0,95.0,1,14.0,0,0.0,0,8.6,0,-0.6940180712799839,0,2.078989560485306,1,77.68637314731234,0,2.4,0,36543.89432554267,1,616.0,0,95.0,1,16.3,0,856.0,0,10.8,0,5.69,1,0.428,0,18.8,0,33.0,0,28.25,1,16.0,0,62.8,0,8.0,0,36.62644148924811,0,13.0,0,19.0,0,2.1033696963000215,1
Mauritania,76.0,1,32.6,0,0.0,0,2877.0,1,21.0,0,188.0,0,2.6,0,2.69,1,3.92,0,443.30767382666,1,55.7,0,160.82,1,72.9,1,26.6,0,100.0,1,-12775.803358952398,0,-4.28713120991004,0,12.7,0,1.7183277919538718,0,1.3595179135106399,1,84.3997998789203,0,0.14,0,53149.444872789056,1,982.0,0,97.0,1,21.3,0,1702.0,0,19.9,0,4.45,1,0.556,0,19.0,0,53.0,0,27.65,1,20.0,0,68.4,0,5.5,0,39.21107107004282,0,7.0,0,29.9,0,2.1072133714138808,1
Libya,9.0,0,36.779911154747225,1,0.0,0,2982.3004745726334,1,25.8,0,962.2707234584941,1,2.3,0,1.33,1,1.95,0,405.0,1,57.721678043957986,0,75.0,0,11.5,0,24.2,0,97.0,1,26.0,0,0.3,1,32.5,1,-0.3345477508276975,0,0.14536752258508834,1,48.23885097917514,0,2.7,0,181710.0,1,1169.0,0,102.1527483800224,1,21.65869977389159,0,4243.0,0,20.6,0,2.17,0,0.718,0,29.2,1,139.0,1,21.80,1,97.0,0,75.8,1,4.5,0,40.63782152984513,0,14.0,1,28.6,0,2.4809825998954986,1
Nepal,16.0,0,32.8,0,2.0,0,2769.0,0,25.3,0,172.0,0,5.2,1,1.09,0,5.22,0,117.20987069892806,1,53.8,0,52.1,0,30.8,1,20.8,0,4.2,0,74994.71161420319,1,10.3,1,4.1,0,2.3,0,4.572778196219989,1,68.34433915068712,0,0.9,0,-41498.09495417189,0,1524.0,0,93.0,1,64.5,1,1135.0,0,53.9,0,1.84,0,0.602,0,20.1,0,86.0,0,08.10,0,84.0,0,70.9,0,9.8,1,44.98566795919058,1,10.0,0,10.0,0,2.0511880106698857,1
Burkina Faso,26.0,0,47.3,1,8.2,1,2737.0,0,17.9,0,105.0,0,4.2,0,2.87,1,3.73,0,335.0,1,59.4,0,29.79,0,87.5,1,8.4,0,63.8,1,12.0,0,0.0,0,5.6,0,1.3,0,-0.0790151143661042,0,85.74382425836905,0,22.0,0,23527.636466077092,1,750.0,0,88.0,1,29.8,0,831.0,0,13.8,0,5.03,1,0.449,0,17.9,0,37.0,0,28.29,1,30.0,0,62.7,0,14.4,1,39.09579973845903,0,13.0,0,11.2,0,2.070556434913456,1
Niger,36.0,0,37.3,1,0.5,0,2601.0,0,14.8,0,65.0,0,3.5,0,3.81,1,3.29,0,395.2498336440407,1,51.6,0,58.92,0,80.4,1,13.7,0,98.3,1,1731.3490505067166,0,-0.5292753459268802,0,5.5,0,4.4,1,1.2048605608276155,1,77.06670064435667,0,0.5,0,324.0,0,650.0,0,98.0,1,9.7,0,568.0,0,8.7,0,6.74,1,0.4,0,17.2,0,47.0,0,27.15,1,8.0,0,63.3,0,10.1,1,38.69879587144478,0,13.0,0,11.2,0,2.0374051319252984,0
Seychelles,180.0,1,32.1,0,13.8,1,2703.416602256588,0,36.8,1,1395.0,1,4.4,1,0.5,0,6.363850514712924,1,-10.263313257869896,0,61.4,1,79.23,0,14.2,0,71.5,1,1.1,0,-3620.920280926075,0,0.0,0,14.0,0,12.5,1,-2.4117778836730093,0,100.20958533831981,1,94.7,1,-21384.4149006535,0,3282.0,1,69.8714404477875,0,28.7,0,10767.0,1,52.3,0,2.29,1,0.785,1,25.2,1,324.0,1,27.15,1,1119.0,1,73.3,0,7.7,0,40.41977501921221,0,7.0,0,51.1,1,2.0240394500073857,0
Rwanda,29.0,0,43.7,1,9.0,1,2188.0,0,19.7,0,141.0,0,3.1,0,2.36,1,3.1,0,-144.92017696157168,0,71.1,1,7.23,0,34.3,1,24.3,0,4.8,0,21851.056625639103,1,8.7088532338257,1,5.8,0,2.6,1,0.8317656201953678,1,102.2059381406724,1,93.6,1,-92550.29270443376,0,-3366.9564849852213,0,95.0,1,24.8,0,798.0,0,19.7,0,3.93,1,0.534,0,20.6,0,511.0,1,17.85,0,55.0,0,69.1,0,9.5,1,47.44629368803564,1,14.0,1,4.4,0,2.1014938400446175,1
Benin,26.0,0,37.8,1,3.0,0,2755.0,0,17.0,0,77.0,0,4.0,0,2.73,1,4.58,0,82.85469798184168,1,55.3,0,8.4,0,90.3,1,7.0,0,27.7,1,84.0,0,0.0,0,9.6,0,1.1,0,2.434830132453275,1,102.03156948185796,1,42.8,0,4321.129113135277,1,865.0,0,93.0,1,16.7,0,1254.0,0,12.1,0,4.7,1,0.525,0,18.7,0,70.0,0,27.55,1,50.0,0,63.4,0,12.7,1,40.45009013083692,0,13.0,0,16.2,0,2.104826152006597,1
Tajikistan,38.0,0,34.0,0,3.3,0,2109.0,0,25.3,0,245.0,0,5.2,1,2.06,1,1.94,0,796.9657948350487,1,55.6,0,54.54,0,33.8,1,98.1,1,97.9,1,132.0,0,0.0,0,14.2,0,0.9,0,0.39167212861170775,1,73.04552737584834,0,1.4,0,33.0,0,265.0,0,85.0,1,34.532636050069335,1,838.0,0,20.1,0,3.52,1,0.685,0,22.5,0,121.0,0,06.40,0,34.0,0,69.5,0,5.3,0,38.36165723139842,0,14.0,1,8.7,0,2.0455935901417672,0
Bhutan,108.0,1,37.4,1,0.6,0,2922.2639760456773,1,29.1,0,364.0,0,6.6,1,1.18,0,5.71,0,0.0,0,62.9,1,21.63379915848381,0,28.5,1,14.9,0,0.2,0,50588.88065440858,1,74.7,1,6.4,0,2.5,1,-2.200643194019447,0,128.8734257623231,1,1.0,0,-31582.165971434675,0,609.0,0,96.00866391259748,1,47.15377111387674,1,3218.0,0,50.0,0,1.93,0,0.666,0,22.8,0,145.0,1,07.40,0,265.0,1,73.1,0,5.1,0,46.490692406143914,1,10.0,0,3.0,0,1.9672612685476256,0
Haiti,24.0,0,41.1,1,5.8,0,2121.0,0,24.1,0,137.0,0,2.5,0,1.2,0,4.22,0,34.0,1,52.7,0,18.98,0,62.8,1,8.5,0,0.0,0,-12260.587944799743,0,0.0,0,22.7,1,6.7,1,-3.4568252456577024,0,88.62512251282266,1,96.0,1,41650.89693134438,1,1014.0,0,85.0,1,12.3,0,1360.0,0,11.8,0,2.84,1,0.535,0,23.7,0,97.0,0,24.90,1,11.0,0,64.1,0,11.2,1,44.932429631676015,1,10.837191760798637,0,15.3,0,1.911186426193598,0
Malawi,39.0,0,38.5,1,3.7,0,2392.0,0,16.8,0,104.0,0,4.0,0,2.87,1,5.74,0,208.93165115535328,1,51.4,0,7.98,0,41.6,1,35.1,0,20.0,1,117.0,0,0.0,0,5.8,0,1.8,0,-0.7596500456825819,0,64.83341618826876,0,81.95,1,3388.8669471565227,1,266.0,0,97.0,1,24.1,0,615.0,0,12.9,0,4.05,1,0.512,0,17.9,0,71.0,0,21.90,1,50.0,0,65.6,0,10.6,1,43.36114720785197,1,7.0,0,5.1,0,1.9643164710989807,0
Chad,18.0,0,37.5,1,1.5,0,2115.0,0,16.1,0,72.0,0,2.9,0,3.01,1,1.55,0,209.0,1,49.9,0,20.63,0,113.8,1,7.0,0,58.0,1,-1012.9996059977566,0,0.0,0,6.1,0,7.495810162032005,1,-0.3264295699110864,0,119.2246407181579,1,35.0,0,5228.0,1,1298.0,0,95.0,1,13.9,0,679.0,0,5.6,0,5.55,1,0.394,0,18.8,0,59.0,0,26.55,1,4.0,0,59.6,0,13.2,1,42.93459157153711,1,13.0,0,14.3,0,1.9314571971776098,0
Botswana,8.0,0,53.3,1,8.4,1,2342.0,0,25.7,0,929.0,1,7.8,1,1.79,1,7.62,1,500.6115583509097,1,69.5,1,117.74,1,41.6,1,40.7,0,0.4,0,158.0,0,0.0,0,18.9,0,15.2,1,0.00068,0,77.06163980378909,0,71.6,1,22007.313838284055,1,1933.0,0,77.0,0,33.2,1,6711.0,1,36.7,0,2.8,1,0.693,0,26.4,1,208.0,1,21.50,1,332.0,1,62.2,0,20.2,1,37.822533580266885,0,8.0,0,27.3,0,2.045131941329831,0
Cape Verde,99.0,1,42.4,1,5.7,0,2541.0,0,26.8,0,347.0,0,5.2,1,1.25,1,7.65,1,-309.3341881691347,0,62.41788393536015,1,115.64,1,14.9,1,36.8,0,2.0,0,5356.606094234565,1,0.732044666779263,1,11.8,0,6.5,1,-1.6967604796593445,0,53.79205622584311,0,89.1,1,-39489.662554953946,0,1673.0,0,84.75597166396132,1,20.6,0,3064.0,0,37.08083648951958,0,2.21,1,0.662,0,21.5,0,296.0,1,23.30,1,119.0,0,71.87759005491176,0,15.2,1,44.01971615966417,1,16.0,1,26.3,0,1.910205195182969,0
Sierra Leone,36.0,0,35.7,0,5.7,0,2369.0,0,19.1,0,137.0,0,4.6,1,2.12,1,4.86,0,358.44270695946824,1,47.5,0,7.0,0,109.2,1,3.7,0,78.6,1,-9422.310230601579,0,0.3,1,8.7,0,1.7,0,-0.6363678498490426,0,96.17241794325213,1,15.45,0,-43028.39504143267,0,575.0,0,90.56109154171708,1,43.7,1,475.0,0,11.9,0,4.08,1,0.477,0,23.1,0,60.0,0,26.05,1,25.0,0,60.8,0,11.3,1,39.911216332212604,0,14.0,1,6.1,0,1.8864650017539408,0
Djibouti,71.0,1,41.6,1,0.5,0,2694.0,0,24.9,0,110.0,0,8.4,1,1.51,1,2.71,0,606.3479568831561,1,47.1,0,59.81,0,57.5,1,35.18568396715172,0,97.0,1,-1255.16173717755,0,-4.710221898098219,0,13.5,0,6.75193733248054,1,-2.2088048728755663,0,77.31931911001351,0,6.0,0,51393.2441146723,1,-854.6036292669196,0,96.0,1,25.837526761195438,0,3465.0,0,48.2,0,2.63,1,0.509,0,26.9,1,71.0,0,28.00,1,36.0,0,65.8,0,11.9,1,34.431606325826735,0,13.0,0,17.1,0,2.0771429160303043,1
Guinea,20.0,0,29.6,0,1.3,0,2746.0,0,19.1,0,95.0,0,2.2,0,2.57,1,3.08,0,416.1611431641685,1,55.7,0,20.62,0,98.8,1,13.1,0,89.1,1,-2212.3924664948136,0,0.0,0,7.7,0,0.849923713544741,0,0.5300476709233504,1,103.49253805367812,1,8.9,0,13014.86447031959,1,1016.213268274907,0,96.0,1,23.578720676671267,0,1179.0,0,10.7,0,4.55,1,0.465,0,19.8,0,28.0,0,25.70,1,11.0,0,61.0,0,12.3,1,40.550417228792185,0,10.0,0,6.5,0,2.094388366849983,1
Belize,75.0,1,49.8,1,6.7,1,2775.0,0,23.9,0,426.0,0,7.4,1,2.05,1,5.553834801232166,0,230.56695651895154,1,55.4,0,80.3,0,12.3,0,44.8,0,0.2,0,1201.6451379172504,0,0.5,1,24.1,1,25.7,1,-0.07115505543498735,0,49.44,0,76.7,1,2391.0,0,5850.0,1,62.0,0,15.0,0,3988.0,0,44.1,0,2.25,1,0.683,0,28.6,1,307.0,1,25.35,1,114.0,0,74.4,1,7.7,0,39.76190378002505,0,7.0,0,74.7,1,2.1863485583125684,1
Afghanistan,7.0,0,34.04110164422325,0,0.2,0,2040.0,0,19.5,0,300.0,0,4.1,0,2.41,1,2.85,0,1180.0,1,51.5,0,62.23,0,60.3,1,20.3,0,99.7,1,2795.0,0,0.0,0,5.5,0,6.7,1,-0.8926977989431215,0,76.27518639165015,0,0.02,0,-55979.8665432751,0,858.0,0,97.0,1,36.9,1,508.0,0,10.1,0,4.18,1,0.478,0,15.5,0,87.0,0,12.60,0,9.0,0,63.2,0,6.0,0,45.7340503198567,1,12.0,0,-3.3524003508126725,0,1.8959871873378271,0
Suriname,30.0,0,57.9,1,5.1,0,2698.0,0,31.0,1,1263.0,1,6.300744707086929,1,0.87,0,6.82,1,56.3781154869706,1,48.1,0,48.97,0,18.0,1,76.0,1,14.3,1,47.0,0,0.6,1,26.4,1,5.4,1,0.0014,0,69.7354804090939,0,50.0,0,24804.0,1,9501.37428002898,1,72.97980424323814,0,27.42707680967574,0,7023.0,1,45.0,0,2.37,1,0.73,0,29.3,1,183.0,1,25.70,1,100.0,0,71.5,0,25.9,1,35.46941728831593,0,12.36213825658487,0,40.3,1,2.145423802342755,1
